Id,Text,BeginTime,EndTime,Confidence,SpeakerConfidence,Admiration,Adoration,Aesthetic Appreciation,Amusement,Anger,Anxiety,Awe,Awkwardness,Boredom,Calmness,Concentration,Contemplation,Confusion,Contempt,Contentment,Craving,Determination,Disappointment,Disgust,Distress,Doubt,Ecstasy,Embarrassment,Empathic Pain,Entrancement,Envy,Excitement,Fear,Guilt,Horror,Interest,Joy,Love,Nostalgia,Pain,Pride,Realization,Relief,Romance,Sadness,Satisfaction,Desire,Shame,Surprise (negative),Surprise (positive),Sympathy,Tiredness,Triumph
unknown,ブ レ イ ク ダ ン ス,2.33532,3.55388,0.93512833,,0.07959533482789993,0.031918443739414215,0.044447243213653564,0.07791276276111603,0.012121961452066898,0.007349541410803795,0.02821028232574463,0.013007852248847485,0.030066849663853645,0.209764763712883,0.06784363090991974,0.039920203387737274,0.019961198791861534,0.014614840969443321,0.11232635378837585,0.017518367618322372,0.08447504788637161,0.014926708303391933,0.00767239136621356,0.008329929783940315,0.017281753942370415,0.021294619888067245,0.004878183826804161,0.00211668130941689,0.01826430857181549,0.022609934210777283,0.14433178305625916,0.0036566557828336954,0.003584651043638587,0.002147974446415901,0.1889086663722992,0.09669897705316544,0.030008912086486816,0.007356717716902494,0.003010162618011236,0.068581722676754,0.043606095016002655,0.06730072945356369,0.008840576745569706,0.005489241797477007,0.12134617567062378,0.011335893534123898,0.003004777245223522,0.006822096649557352,0.04558567702770233,0.00917765498161316,0.014461422339081764,0.04741969704627991
unknown,冷 た さ,9.20156,10.180599,0.804362,,0.025301029905676842,0.012424719519913197,0.015112812630832195,0.0536910817027092,0.02727404236793518,0.02947620488703251,0.015161864459514618,0.033034797757864,0.08343663811683655,0.25150319933891296,0.06466411799192429,0.025200752541422844,0.041854240000247955,0.013025964610278606,0.02157634310424328,0.014145078137516975,0.08724194020032883,0.03953314945101738,0.014209598302841187,0.0357881523668766,0.04391052573919296,0.021491674706339836,0.012986740097403526,0.005692065227776766,0.00950736552476883,0.005986637901514769,0.07563085108995438,0.024826359003782272,0.025913188233971596,0.014574797824025154,0.057918909937143326,0.06677819788455963,0.009661874733865261,0.017231998965144157,0.012437524273991585,0.031629305332899094,0.02645990625023842,0.024452559649944305,0.005381593015044928,0.03606155887246132,0.0382622666656971,0.02495625615119934,0.02124452404677868,0.01838303543627262,0.02510656975209713,0.009015190415084362,0.04954849183559418,0.030071167275309563
unknown,プ ー ル,14.111719,14.851239,0.5994466,,0.029574453830718994,0.013619394041597843,0.01698361523449421,0.1040898784995079,0.02047407440841198,0.018121320754289627,0.02688661403954029,0.03562309592962265,0.03914227709174156,0.12086880207061768,0.042978450655937195,0.024574609473347664,0.05198259279131889,0.013404687866568565,0.04013913497328758,0.008313070982694626,0.04630156606435776,0.014687363989651203,0.011395190842449665,0.02621869184076786,0.02248741313815117,0.021221017464995384,0.008288899436593056,0.00529618700966239,0.013131964020431042,0.012852746061980724,0.10849064588546753,0.011980661191046238,0.005892785731703043,0.008666113950312138,0.10682692378759384,0.05899140238761902,0.011780023574829102,0.010542369447648525,0.00902100931853056,0.02872260846197605,0.058995895087718964,0.02393101342022419,0.005960852839052677,0.008944381028413773,0.051920000463724136,0.009478659369051456,0.00718842213973403,0.03686945140361786,0.0825420692563057,0.0071472846902906895,0.014386268332600594,0.02715178206562996
unknown,ウ イ ン ド ウ す,20.077955,21.057293,0.8949382,,0.036524031311273575,0.013233157806098461,0.013651162385940552,0.01809978298842907,0.001061692601069808,0.0021041668951511383,0.04266615957021713,0.00275328173302114,0.03446982428431511,0.18181806802749634,0.1274956911802292,0.038248561322689056,0.006913745775818825,0.0013206378789618611,0.034464094787836075,0.006600267253816128,0.08093293011188507,0.0010485445382073522,0.00041077431524172425,0.001232124399393797,0.0025706670712679625,0.01791772060096264,0.0004889114061370492,0.0004006199014838785,0.03956199809908867,0.0032570823095738888,0.08715730160474777,0.0015739763621240854,0.0005322471261024475,0.0016557197086513042,0.14407256245613098,0.031176088377833366,0.005246020387858152,0.019203446805477142,0.0003779850376304239,0.02628975361585617,0.019571375101804733,0.007070806343108416,0.004322556778788567,0.0007698364206589758,0.05333027243614197,0.004290916956961155,0.0005431646713986993,0.0023709400556981564,0.03430476784706116,0.0007244074949994683,0.003943610470741987,0.0231330469250679
unknown,青,27.188122,27.688122,0.93359375,,0.004796248860657215,0.005996360443532467,0.00727704307064414,0.039921458810567856,0.021295716986060143,0.01758168265223503,0.05302577093243599,0.10426677018404007,0.0056782010942697525,0.01022715400904417,0.007354158908128738,0.0061388141475617886,0.15775281190872192,0.018665803596377373,0.010816886089742184,0.0009993934072554111,0.01139177568256855,0.019164463505148888,0.021164147183299065,0.041905149817466736,0.030221179127693176,0.006320012733340263,0.02977645955979824,0.0027523976750671864,0.006901010870933533,0.009515782818198204,0.024334469810128212,0.00982038863003254,0.007307280786335468,0.01009265799075365,0.05144495889544487,0.012774108909070492,0.003567664884030819,0.005783627275377512,0.010122648440301418,0.007980217225849628,0.3353211581707001,0.019853079691529274,0.0034461289178580046,0.004618174396455288,0.019711541011929512,0.006935121025890112,0.00565554853528738,0.25708889961242676,0.20624785125255585,0.0038659742567688227,0.0031552508007735014,0.013070421293377876
unknown,恋 い,32.91555,33.575344,0.72094727,,0.0057429964654147625,0.004188855644315481,0.00931787770241499,0.03941059857606888,0.07021255791187286,0.030050359666347504,0.018704185262322426,0.051008548587560654,0.03955762833356857,0.1592017114162445,0.07615471631288528,0.023257583379745483,0.15863068401813507,0.026746733114123344,0.018022777512669563,0.004130796529352665,0.09220242500305176,0.024891391396522522,0.03125642612576485,0.05969104543328285,0.1165006160736084,0.007318591699004173,0.010542431846261024,0.009877437725663185,0.009012793190777302,0.00871962308883667,0.03642093390226364,0.028991645202040672,0.010577394627034664,0.008992251008749008,0.13532298803329468,0.019184382632374763,0.0034491964615881443,0.011751268059015274,0.014152351766824722,0.012031112797558308,0.03460262715816498,0.016159772872924805,0.005815479438751936,0.01712517812848091,0.015001238323748112,0.004598433151841164,0.008530255407094955,0.03930431604385376,0.03057173639535904,0.012890363112092018,0.01938278041779995,0.008340355940163136
unknown,か わ,37.549587,38.24933,0.40222168,,0.009910348802804947,0.00912743341177702,0.008809384889900684,0.03972267359495163,0.10784902423620224,0.05300794914364815,0.01454030629247427,0.07654435932636261,0.06637469679117203,0.12364225089550018,0.03379227966070175,0.009463712573051453,0.07234160602092743,0.0576314851641655,0.011443695053458214,0.008941523730754852,0.051899198442697525,0.05605219304561615,0.0887117013335228,0.12166851758956909,0.04600772261619568,0.006467647384852171,0.030657626688480377,0.02115180715918541,0.012505240738391876,0.02069455198943615,0.021090369671583176,0.07525958120822906,0.030214671045541763,0.032932378351688385,0.03491652384400368,0.01900232583284378,0.006541541777551174,0.006670727394521236,0.03361111506819725,0.010548492893576622,0.01895216293632984,0.011971126310527325,0.009632835164666176,0.035712212324142456,0.015504240989685059,0.018341518938541412,0.033814314752817154,0.04418998211622238,0.01298440806567669,0.028778785839676857,0.039542630314826965,0.00938421580940485
unknown,美 味 し い,45.953487,46.852844,0.9608154,,0.23939010500907898,0.19363722205162048,0.10261630266904831,0.04693227261304855,0.0006925978814251721,0.007707330863922834,0.18956735730171204,0.011198705993592739,0.034783702343702316,0.07439485937356949,0.0031901076436042786,0.02806987799704075,0.008102653548121452,0.0017789773410186172,0.04661763086915016,0.18586014211177826,0.010539248585700989,0.012790626846253872,0.0052004484459757805,0.0074455626308918,0.007260608021169901,0.07283498346805573,0.005402145441621542,0.007347022648900747,0.07509756833314896,0.13124758005142212,0.06936691701412201,0.0026605587918311357,0.007514550816267729,0.004153455141931772,0.18592511117458344,0.10450752824544907,0.12745819985866547,0.042941585183143616,0.005092135630548,0.023008165881037712,0.06856045871973038,0.02813267894089222,0.08324570953845978,0.020761454477906227,0.0963388979434967,0.09092889726161957,0.00876473356038332,0.005696387030184269,0.07426538318395615,0.013465847820043564,0.01188119500875473,0.014777753502130508
unknown,情 緒,52.582813,53.322426,0.5859375,,0.035172730684280396,0.015598339959979057,0.018516622483730316,0.09045839309692383,0.04480895772576332,0.02724626660346985,0.04493448883295059,0.03953981027007103,0.023574169725179672,0.1020858958363533,0.053648676723241806,0.01498644333332777,0.055788177996873856,0.01899256929755211,0.025675948709249496,0.006261678412556648,0.07585152983665466,0.010793446563184261,0.015064945444464684,0.03204093873500824,0.02833929844200611,0.022130994126200676,0.010642983950674534,0.006066079251468182,0.02081853710114956,0.007233886048197746,0.1022714152932167,0.0225873701274395,0.005322251468896866,0.01538106333464384,0.09230148792266846,0.04732749983668327,0.00990773644298315,0.01609944924712181,0.012483587488532066,0.053643494844436646,0.03484043851494789,0.01613558456301689,0.005211911629885435,0.010079598054289818,0.05951371043920517,0.006832734681665897,0.007599265314638615,0.04164746776223183,0.08053375035524368,0.009339687414467335,0.009759838692843914,0.042610350996255875
unknown,罰,56.416637,56.916637,0.4934082,,0.017936591058969498,0.0077597275376319885,0.01014684233814478,0.06400815397500992,0.04126374423503876,0.024852870032191277,0.026391543447971344,0.11383335292339325,0.028616031631827354,0.09928073734045029,0.04559904336929321,0.04773379862308502,0.16503168642520905,0.026842569932341576,0.05571802332997322,0.007992742583155632,0.059864144772291183,0.038591671735048294,0.026613997295498848,0.05535396561026573,0.08444210141897202,0.018538406118750572,0.02753550186753273,0.005996443796902895,0.012343978509306908,0.017798397690057755,0.05930301547050476,0.01469257939606905,0.016361773014068604,0.00990336760878563,0.05732828378677368,0.02556825801730156,0.010461569763720036,0.01643560826778412,0.02404775097966194,0.034390535205602646,0.1331884264945984,0.06437619030475616,0.015220663510262966,0.016766127198934555,0.06012556329369545,0.038053713738918304,0.019341815263032913,0.07294325530529022,0.044863879680633545,0.008776340633630753,0.03011431358754635,0.03478723764419556
