Id,Text,BeginPosition,EndPosition,BeginTime,EndTime,Confidence,SpeakerConfidence,Admiration,Adoration,Aesthetic Appreciation,Amusement,Anger,Annoyance,Anxiety,Awe,Awkwardness,Boredom,Calmness,Concentration,Confusion,Contemplation,Contempt,Contentment,Craving,Determination,Disappointment,Disapproval,Disgust,Distress,Doubt,Ecstasy,Embarrassment,Empathic Pain,Enthusiasm,Entrancement,Envy,Excitement,Fear,Gratitude,Guilt,Horror,Interest,Joy,Love,Nostalgia,Pain,Pride,Realization,Relief,Romance,Sadness,Sarcasm,Satisfaction,Desire,Shame,Surprise (negative),Surprise (positive),Sympathy,Tiredness,Triumph,1,2,3,4,5,6,7,8,9,toxic,severe_toxic,obscene,threat,insult,identity_hate
unknown,松,0,1,3.06,3.26,0.99072266,,0.06001514196395874,0.05175422877073288,0.07798804342746735,0.026250716298818588,0.005816497374325991,0.03208041936159134,0.0052620903588831425,0.023558637127280235,0.0665527731180191,0.1112377718091011,0.10483952611684799,0.0431184247136116,0.11599581688642502,0.03143194690346718,0.026607578620314598,0.057287223637104034,0.015776315703988075,0.02345307730138302,0.019230132922530174,0.016919322311878204,0.007507605012506247,0.007735871244221926,0.017017213627696037,0.014173995703458786,0.012688163667917252,0.011026890948414803,0.02912886254489422,0.04537307471036911,0.011192454025149345,0.01339642982929945,0.0021829823963344097,0.012752401642501354,0.004912169650197029,0.0016545017715543509,0.07014454901218414,0.03507930040359497,0.050280168652534485,0.011774938553571701,0.009031189605593681,0.01882367767393589,0.04183949530124664,0.008836444467306137,0.041730381548404694,0.011778473854064941,0.015340124256908894,0.05254186689853668,0.07504422217607498,0.015913546085357666,0.02307884395122528,0.029609080404043198,0.01740759238600731,0.032814815640449524,0.02020471915602684,,,,,,,,,,,,,,,
unknown,尾,2,3,3.26,3.34,0.95654297,,0.031165774911642075,0.022118231281638145,0.0340423583984375,0.02745666168630123,0.019621631130576134,0.08570113033056259,0.010281511582434177,0.013796664774417877,0.07896102219820023,0.10642791539430618,0.08000580221414566,0.03197101876139641,0.1123281791806221,0.022391363978385925,0.041287243366241455,0.053908318281173706,0.00426072720438242,0.03142934292554855,0.05208713933825493,0.03849181905388832,0.015827711671590805,0.02840270847082138,0.0185241661965847,0.009052549488842487,0.027444755658507347,0.014632110483944416,0.020776279270648956,0.023604951798915863,0.004304924979805946,0.00816269125789404,0.004413314629346132,0.011192738078534603,0.007892139256000519,0.0031733254436403513,0.021563341841101646,0.022017009556293488,0.02570415288209915,0.007852078415453434,0.03405839577317238,0.027839619666337967,0.0445578470826149,0.013607482425868511,0.014449634589254856,0.03692225366830826,0.024322321638464928,0.047300439327955246,0.022943859919905663,0.030606431886553764,0.035310421139001846,0.017720645293593407,0.015756718814373016,0.07907848805189133,0.03138664737343788,,,,,,,,,,,,,,,
unknown,芭,4,5,3.34,3.46,0.99853516,,0.05210832878947258,0.06622079759836197,0.05981247127056122,0.04207421466708183,0.013452327810227871,0.04264659062027931,0.015236971899867058,0.034527409821748734,0.04749144986271858,0.05236342176795006,0.08862491697072983,0.03111216053366661,0.05218300223350525,0.022919127717614174,0.022947343066334724,0.07640896737575531,0.010635629296302795,0.043826136738061905,0.03400774672627449,0.017630353569984436,0.008726957254111767,0.03868023678660393,0.007813205011188984,0.03872596472501755,0.019351234659552574,0.034121446311473846,0.06981228291988373,0.04854680597782135,0.0045679183676838875,0.04333341866731644,0.006786318961530924,0.024395117536187172,0.010166694410145283,0.004841360729187727,0.03889099135994911,0.08643690496683121,0.08608723431825638,0.013108770363032818,0.05477607995271683,0.04834059253334999,0.04271485656499863,0.022597352042794228,0.03784190118312836,0.059200774878263474,0.02254815772175789,0.07254457473754883,0.03556668758392334,0.022646820172667503,0.030559783801436424,0.03247004374861717,0.03399208188056946,0.0429864302277565,0.05059082806110382,,,,,,,,,,,,,,,
unknown,蕉,6,7,3.46,3.6999998,0.37475586,,0.0890820324420929,0.12677444517612457,0.05622207745909691,0.13549716770648956,0.01191890798509121,0.037880510091781616,0.010208177380263805,0.04380861669778824,0.052827317267656326,0.02814861759543419,0.04340550675988197,0.022883452475070953,0.04778366535902023,0.022753523662686348,0.029366016387939453,0.06087864190340042,0.016005555167794228,0.04498206079006195,0.01715228520333767,0.017664313316345215,0.00710506085306406,0.01632852293550968,0.008877010084688663,0.045848995447158813,0.020446160808205605,0.012697765603661537,0.17806826531887054,0.0552578903734684,0.0062541356310248375,0.13593970239162445,0.005127604119479656,0.02956547774374485,0.006676522549241781,0.0032805860973894596,0.07613878697156906,0.18828655779361725,0.12730489671230316,0.021304966881871223,0.01383812353014946,0.08399311453104019,0.034663621336221695,0.009172670543193817,0.04008862003684044,0.016305334866046906,0.06324933469295502,0.0787813663482666,0.03269398957490921,0.014725969173014164,0.020226601511240005,0.055212896317243576,0.014259504154324532,0.009776835329830647,0.05563252419233322,,,,,,,,,,,,,,,
unknown,離,8,9,7.98,8.139999,0.8388672,,0.04761122539639473,0.05052563548088074,0.045592889189720154,0.0779227614402771,0.016642378643155098,0.08148382604122162,0.03096850775182247,0.023706523701548576,0.09034042805433273,0.04716647416353226,0.06503142416477203,0.030936654657125473,0.06778889149427414,0.05534430593252182,0.034761108458042145,0.05364565551280975,0.021829504519701004,0.060224149376153946,0.09677057713270187,0.03670807555317879,0.010011881589889526,0.04748019576072693,0.027527008205652237,0.014597024768590927,0.05536995455622673,0.02292495220899582,0.08747531473636627,0.03989922255277634,0.01166051346808672,0.05356157198548317,0.013487902469933033,0.020501168444752693,0.03101292811334133,0.004667631816118956,0.059642937034368515,0.06299520283937454,0.0482260063290596,0.026981711387634277,0.03543495386838913,0.07367720454931259,0.06835655122995377,0.013085952028632164,0.02094884403049946,0.10196445882320404,0.07316900044679642,0.06104230508208275,0.015589062124490738,0.05816992372274399,0.03631988912820816,0.027766866609454155,0.024133920669555664,0.014494138769805431,0.040727753192186356,,,,,,,,,,,,,,,
unknown,婚,10,11,8.139999,8.639999,0.8359375,,0.0869719386100769,0.10113899409770966,0.038505394011735916,0.06468169391155243,0.021047985181212425,0.06485046446323395,0.01220868993550539,0.04193831607699394,0.025899700820446014,0.016009634360671043,0.04291994124650955,0.01052937749773264,0.020105721428990364,0.03766438737511635,0.02534727193415165,0.05944471433758736,0.01807500049471855,0.03214733302593231,0.09528705477714539,0.02358156070113182,0.006973527371883392,0.032775696367025375,0.0071248686872422695,0.022014513611793518,0.021304825320839882,0.027641424909234047,0.13535231351852417,0.030456172302365303,0.01467094011604786,0.11403810232877731,0.004528986290097237,0.01906384341418743,0.011689255945384502,0.0030085421167314053,0.07073914259672165,0.11928260326385498,0.1083221361041069,0.06893952190876007,0.046444982290267944,0.1348332017660141,0.07176914811134338,0.01512248907238245,0.03235455974936485,0.13044077157974243,0.036123037338256836,0.09226304292678833,0.019147278741002083,0.026578860357403755,0.04548656567931175,0.05710979178547859,0.024995433166623116,0.009284830652177334,0.061765268445014954,,,,,,,,,,,,,,,
unknown,ダ,12,13,13.299999,13.46,0.9916992,,0.12636582553386688,0.15678556263446808,0.061230145394802094,0.06865178048610687,0.013281794264912605,0.035873930901288986,0.009896436706185341,0.07231030613183975,0.01984184980392456,0.011997449211776257,0.0453987643122673,0.012458174489438534,0.014602718874812126,0.03453097119927406,0.020054329186677933,0.07214097678661346,0.019669076427817345,0.036842357367277145,0.0596822090446949,0.015768839046359062,0.005650567822158337,0.024691486731171608,0.004956413060426712,0.04679769650101662,0.0169224850833416,0.02565152198076248,0.1803896725177765,0.05188696086406708,0.012859988957643509,0.17629219591617584,0.004826031159609556,0.02570049650967121,0.009668557904660702,0.003622102551162243,0.07953377068042755,0.17870891094207764,0.1576748490333557,0.06638122349977493,0.036845844238996506,0.155506432056427,0.06767572462558746,0.01669853739440441,0.051577240228652954,0.0903308093547821,0.02787865325808525,0.1171305850148201,0.03075944259762764,0.02158801257610321,0.03724567964673042,0.07459166646003723,0.02337002567946911,0.00767303304746747,0.0837007462978363,,,,,,,,,,,,,,,
unknown,ン,14,15,13.46,13.58,0.9863281,,0.07985656708478928,0.07285796105861664,0.06158449128270149,0.1341525763273239,0.013758285902440548,0.054698728024959564,0.011810540221631527,0.040069304406642914,0.03418038412928581,0.01501520350575447,0.05449019372463226,0.020074795931577682,0.020889129489660263,0.05258580297231674,0.03298754617571831,0.06705037504434586,0.0265800803899765,0.04397672414779663,0.07827454060316086,0.03300951421260834,0.011429473757743835,0.02311568148434162,0.009155616164207458,0.025306524708867073,0.03319449722766876,0.020759517326951027,0.16540737450122833,0.03879909589886665,0.014891616068780422,0.13406042754650116,0.006479440722614527,0.019100341945886612,0.016268420964479446,0.005391339771449566,0.10878150165081024,0.10371046513319016,0.05817950889468193,0.06542322784662247,0.02081739902496338,0.13460329174995422,0.08788616210222244,0.01587926782667637,0.023140951991081238,0.059764016419649124,0.06316640973091125,0.13005617260932922,0.027487201616168022,0.034749586135149,0.042591482400894165,0.06509364396333694,0.02158246748149395,0.00520422263070941,0.0745391920208931,,,,,,,,,,,,,,,
unknown,ス,16,17,13.58,14.08,0.9838867,,0.06809765845537186,0.07065635174512863,0.04774627834558487,0.12017052620649338,0.021849509328603745,0.08026117086410522,0.015374687500298023,0.032880838960409164,0.03347388654947281,0.020619360730051994,0.0522540844976902,0.025860676541924477,0.020921917632222176,0.04998920112848282,0.041569311171770096,0.053718291223049164,0.030945638194680214,0.06535769253969193,0.0739130824804306,0.04262127727270126,0.014131211675703526,0.029122984036803246,0.010074576362967491,0.020288508385419846,0.026677511632442474,0.02189474180340767,0.17581167817115784,0.034557685256004333,0.013606773689389229,0.13410192728042603,0.008161201141774654,0.020397352054715157,0.015501606278121471,0.005886813625693321,0.10374482721090317,0.09127550572156906,0.06193191558122635,0.06604032218456268,0.020920271053910255,0.09957162290811539,0.08192045241594315,0.014691021293401718,0.022585203871130943,0.05669550225138664,0.07371459156274796,0.0983847826719284,0.02424432337284088,0.030008841305971146,0.03857855871319771,0.04995780438184738,0.02304374985396862,0.007075881585478783,0.06374306231737137,,,,,,,,,,,,,,,
unknown,ペ,18,19,19.588074,19.707914,0.9140625,,0.03568606078624725,0.03944063559174538,0.028320398181676865,0.08856337517499924,0.02384539507329464,0.11548710614442825,0.017404329031705856,0.02275555394589901,0.031090935692191124,0.03176781162619591,0.05152137577533722,0.023864222690463066,0.04217875003814697,0.05742717906832695,0.03552411496639252,0.03654985502362251,0.026511946693062782,0.04531034454703331,0.12174565345048904,0.041924573481082916,0.010051053017377853,0.035021912306547165,0.013548417016863823,0.013299216516315937,0.017482399940490723,0.01498409267514944,0.12643148005008698,0.026137977838516235,0.012217237614095211,0.11626562476158142,0.007408578880131245,0.010140486061573029,0.011028427630662918,0.004105620086193085,0.09283240139484406,0.06185625120997429,0.0337839275598526,0.059843968600034714,0.023955335840582848,0.06099533289670944,0.07494146376848221,0.009926612488925457,0.01437133178114891,0.08224723488092422,0.06756273657083511,0.05841423571109772,0.012982743792235851,0.022716553881764412,0.049161963164806366,0.035542409867048264,0.014506408013403416,0.009209697134792805,0.041279252618551254,,,,,,,,,,,,,,,
