Id,Text,BeginTime,EndTime,Confidence,SpeakerConfidence,Admiration,Adoration,Aesthetic Appreciation,Amusement,Anger,Anxiety,Awe,Awkwardness,Boredom,Calmness,Concentration,Contemplation,Confusion,Contempt,Contentment,Craving,Determination,Disappointment,Disgust,Distress,Doubt,Ecstasy,Embarrassment,Empathic Pain,Entrancement,Envy,Excitement,Fear,Guilt,Horror,Interest,Joy,Love,Nostalgia,Pain,Pride,Realization,Relief,Romance,Sadness,Satisfaction,Desire,Shame,Surprise (negative),Surprise (positive),Sympathy,Tiredness,Triumph
unknown,黒 い,1.62,2.3600001,0.9885254,,0.016212163493037224,0.007961656898260117,0.010805306024849415,0.04462744668126106,0.050461217761039734,0.039608750492334366,0.00946054793894291,0.08695971965789795,0.05505707859992981,0.1314881145954132,0.024716367945075035,0.034026313573122025,0.06606036424636841,0.03833052143454552,0.016469862312078476,0.006550842896103859,0.029556594789028168,0.10842009633779526,0.04699832946062088,0.07722348719835281,0.06928074359893799,0.005977676250040531,0.04416195675730705,0.019573498517274857,0.006701368372887373,0.019604753702878952,0.02036379650235176,0.03117980808019638,0.03472040966153145,0.022457189857959747,0.04309676215052605,0.018747694790363312,0.007084975950419903,0.020398886874318123,0.03318260610103607,0.009408347308635712,0.058133695274591446,0.01780260168015957,0.007680867798626423,0.060122594237327576,0.015725547447800636,0.00807897374033928,0.03215884044766426,0.047300562262535095,0.014867781661450863,0.018500784412026405,0.03195652365684509,0.006586970761418343
unknown,猫,7.62,8.12,0.90771484,,0.013390186242759228,0.010159208439290524,0.010798167437314987,0.0541178323328495,0.029057716950774193,0.011479482986032963,0.014107913710176945,0.025928957387804985,0.089016392827034,0.1736602634191513,0.07392582297325134,0.015764907002449036,0.03039143607020378,0.01626548171043396,0.01564747281372547,0.00934913195669651,0.06336938589811325,0.032129786908626556,0.020998314023017883,0.027068234980106354,0.01638762094080448,0.008621854707598686,0.010659254156053066,0.007732076570391655,0.009052655659615993,0.015198680572211742,0.02906426042318344,0.015251794829964638,0.014620719477534294,0.010678410530090332,0.08046334981918335,0.02442767471075058,0.007642064243555069,0.02086271159350872,0.01403059158474207,0.014667723327875137,0.02490868605673313,0.014500576071441174,0.01072574034333229,0.026993272826075554,0.01807456649839878,0.016157351434230804,0.01011553406715393,0.026890290901064873,0.015865400433540344,0.009708465076982975,0.02031021937727928,0.008062251843512058
unknown,海,13.792319,14.292319,0.8432617,,0.014415142126381397,0.019486941397190094,0.00928367581218481,0.07188244163990021,0.016457926481962204,0.05116524547338486,0.024401819333434105,0.13598544895648956,0.05289128050208092,0.12973323464393616,0.017912380397319794,0.021020108833909035,0.07548364251852036,0.011254653334617615,0.0218199510127306,0.02928830310702324,0.04202493280172348,0.021406203508377075,0.016109582036733627,0.07624964416027069,0.037599459290504456,0.01699184812605381,0.025634216144680977,0.008563350886106491,0.02323814108967781,0.012209123931825161,0.033797524869441986,0.06422165781259537,0.021452972665429115,0.019289620220661163,0.042744025588035583,0.04153032600879669,0.01637217402458191,0.02104373462498188,0.035928547382354736,0.016433443874120712,0.023045994341373444,0.03519337996840477,0.03248045593500137,0.038023628294467926,0.023644784465432167,0.056007083505392075,0.030802864581346512,0.03879236429929733,0.04477906599640846,0.0059098354540765285,0.05045756325125694,0.010902835056185722
unknown,選 挙,20.022923,20.8025,0.9934082,,0.016912179067730904,0.007416443433612585,0.009975319728255272,0.021056000143289566,0.06097592040896416,0.01332636084407568,0.010875449515879154,0.009761611931025982,0.02549220621585846,0.24135273694992065,0.12257859110832214,0.024288738146424294,0.03800589591264725,0.017639601603150368,0.05857224017381668,0.007283186540007591,0.11860936880111694,0.025762546807527542,0.007864882238209248,0.024979960173368454,0.02572641707956791,0.009718623012304306,0.00630229152739048,0.0025669506285339594,0.008875712752342224,0.004394637420773506,0.03688196837902069,0.011499016545712948,0.007377755828201771,0.00694325752556324,0.07051858305931091,0.0318351686000824,0.007088018581271172,0.01558365486562252,0.007328806910663843,0.03147785738110542,0.04368164390325546,0.06537695229053497,0.002949463902041316,0.009415023028850555,0.07416265457868576,0.005140152759850025,0.007309765089303255,0.02038651891052723,0.020882749930024147,0.004681293852627277,0.0214544627815485,0.03890956565737724
unknown,人,25.830002,26.330002,0.9819336,,0.008807886391878128,0.006839462090283632,0.005075210705399513,0.03538902848958969,0.18129436671733856,0.01578430086374283,0.012675546109676361,0.036873091012239456,0.025599399581551552,0.09926886856555939,0.07984102517366409,0.01687212474644184,0.05437563359737396,0.06687039881944656,0.012017300352454185,0.009101572446525097,0.1576862633228302,0.047862738370895386,0.0664239376783371,0.04473670572042465,0.05136912688612938,0.00945362076163292,0.014458747580647469,0.008319894783198833,0.004111061803996563,0.01834980770945549,0.03426269069314003,0.015150152146816254,0.009169030003249645,0.01415364257991314,0.05772663652896881,0.013421792536973953,0.006142498459666967,0.01569690741598606,0.010781973600387573,0.026572147384285927,0.054234445095062256,0.012581836432218552,0.0052880579605698586,0.014813441783189774,0.014641876332461834,0.014009229838848114,0.016934361308813095,0.04631398990750313,0.014013092964887619,0.0196425449103117,0.024879999458789825,0.01729285530745983
unknown,辛 い,32.47,33.21,0.93310547,,0.011558000929653645,0.004646827466785908,0.006621628534048796,0.029442880302667618,0.05752784013748169,0.018487095832824707,0.003796474076807499,0.05426247790455818,0.17043502628803253,0.25616762042045593,0.14228419959545135,0.05258630961179733,0.03986542299389839,0.05427718162536621,0.04345381632447243,0.005593645386397839,0.11725233495235443,0.06730921566486359,0.021176043897867203,0.02621321752667427,0.02736618183553219,0.00713698286563158,0.012820351868867874,0.005842297337949276,0.007697712630033493,0.011308196932077408,0.03037192113697529,0.01142818108201027,0.0107756732031703,0.003533073468133807,0.0630057081580162,0.023316850885748863,0.0043436638079583645,0.01189015805721283,0.00978313572704792,0.020862650126218796,0.034931544214487076,0.029429130256175995,0.00485920300707221,0.02351798489689827,0.04010903835296631,0.008325064554810524,0.013838325627148151,0.012052536010742188,0.011396989226341248,0.01189232524484396,0.04887821525335312,0.01598605141043663
unknown,子 供,38.27,38.93,0.92993164,,0.006720747798681259,0.0059811025857925415,0.00472642295062542,0.020179999992251396,0.013354371301829815,0.0048905317671597,0.007201031316071749,0.008647591806948185,0.20607203245162964,0.44814735651016235,0.14196531474590302,0.021945523098111153,0.009417821653187275,0.004699527285993099,0.01575351692736149,0.00860594306141138,0.10606875270605087,0.005487280897796154,0.0038382105994969606,0.0050651743076741695,0.012055904604494572,0.008500611409544945,0.0024901304859668016,0.002057472476735711,0.00895368680357933,0.00266854465007782,0.03083578124642372,0.00916254986077547,0.005201385356485844,0.004454050213098526,0.10773669928312302,0.025372706353664398,0.006663073785603046,0.026830116286873817,0.004532871767878532,0.012400100938975811,0.010353866964578629,0.007234827149659395,0.005427386611700058,0.010824302211403847,0.01662195473909378,0.014894725754857063,0.0020459694787859917,0.004114070907235146,0.006841814145445824,0.0042516631074249744,0.055951591581106186,0.009134664200246334
unknown,大 事,44.685,45.425,0.9863281,,0.01800183765590191,0.008788639679551125,0.006288682576268911,0.027984604239463806,0.07231266796588898,0.06010621413588524,0.013255362398922443,0.025414468720555305,0.0576196052134037,0.12986260652542114,0.09480608999729156,0.021575037389993668,0.042507268488407135,0.02162349969148636,0.01765078492462635,0.009937290102243423,0.1897525042295456,0.04120255261659622,0.018623678013682365,0.08390219509601593,0.052939120680093765,0.010119568556547165,0.011465980671346188,0.023928837850689888,0.014783311635255814,0.014419421553611755,0.032049860805273056,0.06698860228061676,0.021569106727838516,0.02744811773300171,0.0766032263636589,0.016843512654304504,0.008258694782853127,0.012508048675954342,0.03695101663470268,0.02126125805079937,0.026506440714001656,0.029654180631041527,0.008334334939718246,0.03633271902799606,0.02100301906466484,0.01624496653676033,0.01870827004313469,0.03388877585530281,0.014234340749680996,0.025055475533008575,0.05267071723937988,0.014792351052165031
unknown,細 い,50.405,51.065,0.98950195,,0.025176573544740677,0.012071112170815468,0.012379066087305546,0.023410728201270103,0.01779002510011196,0.028586208820343018,0.016627976670861244,0.049473609775304794,0.03530419245362282,0.15556512773036957,0.061490945518016815,0.04044223576784134,0.042583417147397995,0.010836823843419552,0.03671666234731674,0.01231045089662075,0.08983439952135086,0.03374362736940384,0.010446633212268353,0.03277180343866348,0.028292149305343628,0.009830836206674576,0.014294289983808994,0.010044819675385952,0.010281853377819061,0.009792803786695004,0.05086313188076019,0.01984204165637493,0.018816348165273666,0.00842964742332697,0.0489930622279644,0.038950011134147644,0.011437827721238136,0.03978738561272621,0.015122400596737862,0.03127323463559151,0.05246886610984802,0.024847522377967834,0.010307470336556435,0.04528546333312988,0.033690232783555984,0.011753188446164131,0.01880759187042713,0.02681727148592472,0.03619513660669327,0.02129330113530159,0.007994124665856361,0.02311086654663086
unknown,心,56.179756,56.679756,0.99609375,,0.006967180874198675,0.00553065724670887,0.004673475865274668,0.03096160851418972,0.0122043676674366,0.01652691699564457,0.010612107813358307,0.031775981187820435,0.06079259514808655,0.2762792706489563,0.0873158872127533,0.015856729820370674,0.0470614954829216,0.007524191867560148,0.015963416546583176,0.0016540377400815487,0.10069436579942703,0.009903209283947945,0.007741298992186785,0.022918712347745895,0.038549620658159256,0.008751930668950081,0.006852409802377224,0.007376548368483782,0.010404616594314575,0.0035521332174539566,0.043460652232170105,0.02187313884496689,0.012503653764724731,0.007840904407203197,0.04766631871461868,0.019752129912376404,0.005729150027036667,0.009310776367783546,0.007802306208759546,0.014236051589250565,0.03789230063557625,0.039635904133319855,0.004687963519245386,0.014736216515302658,0.021975554525852203,0.006605276372283697,0.005405824165791273,0.01943499594926834,0.015261449851095676,0.018943365663290024,0.017020925879478455,0.012733452022075653
